1.5369827072E-03 	1.9047199593E-42	2.3171165323E-01	9.4936962719E-04	6.6629068433E-40	5.4634935464E-27	2.5966830911E-56	7.5731353208E-26	1.7342925662E-24	7.6733897715E-01	
1.5492785689E-03 	3.0193371655E-42	2.3158503454E-01	1.0426736458E-03	9.7185594768E-40	7.2771770869E-27	4.5497968363E-56	9.7066073841E-26	2.2354440004E-24	7.6737229181E-01	
1.5615744306E-03 	4.9445219355E-42	2.3144600052E-01	1.1451264052E-03	1.4658193263E-39	9.9012241091E-27	8.3437805969E-56	1.2664905241E-25	2.9225050607E-24	7.6740887308E-01	
1.5738702922E-03 	8.3862107898E-42	2.3129333971E-01	1.2576206027E-03	2.2920634647E-39	1.3783650810E-26	1.6071896595E-55	1.6845258244E-25	3.8794636386E-24	7.6744903969E-01	
1.5861661539E-03 	1.4770234112E-41	2.3112572369E-01	1.3811351422E-03	3.7258371057E-39	1.9667118020E-26	3.2637504988E-55	2.2872971161E-25	5.2349335172E-24	7.6749314117E-01	
1.5984620155E-03 	2.7088937739E-41	2.3094169600E-01	1.5167432740E-03	6.3140519001E-39	2.8813991262E-26	7.0144957204E-55	3.1753535627E-25	7.1894148299E-24	7.6754156073E-01	
1.6107578772E-03 	5.1883476618E-41	2.3073966011E-01	1.6656214643E-03	1.1188274989E-38	4.3427795581E-26	1.6019718352E-54	4.5140494787E-25	1.0061392046E-23	7.6759471843E-01	
1.6230537388E-03 	1.0408502539E-40	2.3051786632E-01	1.8290590527E-03	2.0792812423E-38	6.7464484807E-26	3.9038877771E-54	6.5818250505E-25	1.4366814111E-23	7.6765307463E-01	
1.6353496005E-03 	2.1937677118E-40	2.3027439749E-01	2.0084687578E-03	4.0655074877E-38	1.0823990476E-25	1.0194659993E-53	9.8593734849E-25	2.0958926132E-23	7.6771713376E-01	
1.6476454622E-03 	4.8727945595E-40	2.3000715355E-01	2.2053980929E-03	8.3896671685E-38	1.7971292132E-25	2.8652252706E-53	1.5198560111E-24	3.1279493906E-23	7.6778744835E-01	
1.6599413238E-03 	1.1441949730E-39	2.2971383472E-01	2.4215417582E-03	1.8331041315E-37	3.0940717667E-25	8.7044861688E-53	2.4151018338E-24	4.7820078446E-23	7.6786462353E-01	
1.6722371855E-03 	2.8490331484E-39	2.2939192321E-01	2.6587550737E-03	4.2541864088E-37	5.5349562896E-25	2.8707897236E-52	3.9625220719E-24	7.4988232339E-23	7.6794932172E-01	
